x,y,z,vx,vy,vz,phase
-1.350000,0.799755,-0.050000,0,0,0,0
-1.350000,0.799755,-0.100000,0,0,0,0
-1.450000,0.749755,0.050000,0,0,0,0
-1.450000,0.749755,0.000000,0,0,0,0
-1.450000,0.699755,0.050000,0,0,0,0
-1.450000,0.699755,0.000000,0,0,0,0
-1.400000,0.749755,0.050000,0,0,0,0
-1.400000,0.749755,0.000000,0,0,0,0
-1.400000,0.699755,0.050000,0,0,0,0
-1.400000,0.699755,0.000000,0,0,0,0
-1.350000,0.749755,0.050000,0,0,0,0
-1.350000,0.749755,0.000000,0,0,0,0
-1.350000,0.699755,0.050000,0,0,0,0
-1.350000,0.699755,0.000000,0,0,0,0
-1.400000,0.799755,0.000000,0,0,0,0
-1.450000,0.849755,0.050000,0,0,0,0
-1.450000,0.849755,0.000000,0,0,0,0
-1.450000,0.799755,0.000000,0,0,0,0
-1.450000,0.799755,0.050000,0,0,0,0
-1.400000,0.799755,0.050000,0,0,0,0
-1.400000,0.849755,0.000000,0,0,0,0
-1.400000,0.849755,0.050000,0,0,0,0
-1.350000,0.849755,0.050000,0,0,0,0
-1.350000,0.799755,0.000000,0,0,0,0
-1.350000,0.799755,0.050000,0,0,0,0
-1.350000,0.849755,0.000000,0,0,0,0
-1.300000,0.699755,-0.100000,0,0,0,0
-1.300000,0.699755,-0.050000,0,0,0,0
-1.300000,0.749755,-0.100000,0,0,0,0
-1.300000,0.749755,-0.050000,0,0,0,0
-1.250000,0.699755,-0.050000,0,0,0,0
-1.250000,0.749755,-0.100000,0,0,0,0
-1.250000,0.749755,-0.050000,0,0,0,0
-1.250000,0.699755,-0.100000,0,0,0,0
-1.150000,0.749755,-0.050000,0,0,0,0
-1.150000,0.749755,-0.100000,0,0,0,0
-1.200000,0.699755,-0.100000,0,0,0,0
-1.200000,0.699755,-0.050000,0,0,0,0
-1.200000,0.749755,-0.100000,0,0,0,0
-1.200000,0.749755,-0.050000,0,0,0,0
-1.150000,0.699755,-0.050000,0,0,0,0
-1.150000,0.699755,-0.100000,0,0,0,0
-1.250000,0.799755,-0.050000,0,0,0,0
-1.300000,0.849755,-0.050000,0,0,0,0
-1.300000,0.799755,-0.050000,0,0,0,0
-1.300000,0.799755,-0.100000,0,0,0,0
-1.250000,0.799755,-0.100000,0,0,0,0
-1.300000,0.849755,-0.100000,0,0,0,0
-1.250000,0.849755,-0.100000,0,0,0,0
-1.250000,0.849755,-0.050000,0,0,0,0
-1.200000,0.849755,-0.100000,0,0,0,0
-1.200000,0.849755,-0.050000,0,0,0,0
-1.200000,0.799755,-0.050000,0,0,0,0
-1.200000,0.799755,-0.100000,0,0,0,0
-1.150000,0.849755,-0.050000,0,0,0,0
-1.150000,0.799755,-0.100000,0,0,0,0
-1.150000,0.799755,-0.050000,0,0,0,0
-1.150000,0.849755,-0.100000,0,0,0,0
-1.250000,0.699755,0.000000,0,0,0,0
-1.250000,0.749755,0.000000,0,0,0,0
-1.250000,0.699755,0.050000,0,0,0,0
-1.250000,0.749755,0.050000,0,0,0,0
-1.300000,0.699755,0.000000,0,0,0,0
-1.300000,0.699755,0.050000,0,0,0,0
-1.300000,0.749755,0.000000,0,0,0,0
-1.300000,0.749755,0.050000,0,0,0,0
-1.150000,0.749755,0.000000,0,0,0,0
-1.200000,0.699755,0.050000,0,0,0,0
-1.200000,0.749755,0.000000,0,0,0,0
-1.150000,0.749755,0.050000,0,0,0,0
-1.200000,0.699755,0.000000,0,0,0,0
-1.150000,0.699755,0.050000,0,0,0,0
-1.150000,0.699755,0.000000,0,0,0,0
-1.200000,0.749755,0.050000,0,0,0,0
-1.250000,0.849755,0.050000,0,0,0,0
-1.300000,0.849755,0.000000,0,0,0,0
-1.250000,0.849755,0.000000,0,0,0,0
-1.250000,0.799755,0.050000,0,0,0,0
-1.250000,0.799755,0.000000,0,0,0,0
-1.300000,0.799755,0.000000,0,0,0,0
-1.300000,0.799755,0.050000,0,0,0,0
-1.300000,0.849755,0.050000,0,0,0,0
-1.150000,0.799755,0.050000,0,0,0,0
-1.150000,0.799755,0.000000,0,0,0,0
-1.200000,0.849755,0.000000,0,0,0,0
-1.150000,0.849755,0.000000,0,0,0,0
-1.200000,0.799755,0.050000,0,0,0,0
-1.200000,0.799755,0.000000,0,0,0,0
-1.150000,0.849755,0.050000,0,0,0,0
-1.200000,0.849755,0.050000,0,0,0,0
-1.050000,0.499755,-0.200000,0,0,0,0
-1.100000,0.549755,-0.200000,0,0,0,0
-1.050000,0.549755,-0.200000,0,0,0,0
-1.050000,0.499755,-0.250000,0,0,0,0
-1.100000,0.549755,-0.250000,0,0,0,0
-1.100000,0.499755,-0.200000,0,0,0,0
-1.100000,0.499755,-0.250000,0,0,0,0
-1.050000,0.549755,-0.250000,0,0,0,0
-1.000000,0.549755,-0.250000,0,0,0,0
-1.000000,0.549755,-0.200000,0,0,0,0
-1.000000,0.499755,-0.200000,0,0,0,0
-1.000000,0.499755,-0.250000,0,0,0,0
-1.050000,0.649755,-0.250000,0,0,0,0
-1.050000,0.599755,-0.250000,0,0,0,0
-1.050000,0.599755,-0.200000,0,0,0,0
-1.050000,0.649755,-0.200000,0,0,0,0
-1.100000,0.599755,-0.250000,0,0,0,0
-1.100000,0.599755,-0.200000,0,0,0,0
-1.100000,0.649755,-0.250000,0,0,0,0
-1.100000,0.649755,-0.200000,0,0,0,0
-1.000000,0.599755,-0.250000,0,0,0,0
-1.000000,0.649755,-0.200000,0,0,0,0
-1.000000,0.599755,-0.200000,0,0,0,0
-1.000000,0.649755,-0.250000,0,0,0,0
-1.050000,0.499755,-0.150000,0,0,0,0
-1.050000,0.549755,-0.150000,0,0,0,0
-1.100000,0.549755,-0.150000,0,0,0,0
-1.100000,0.499755,-0.150000,0,0,0,0
-1.000000,0.549755,-0.150000,0,0,0,0
-1.000000,0.499755,-0.150000,0,0,0,0
-1.100000,0.649755,-0.150000,0,0,0,0
-1.100000,0.599755,-0.150000,0,0,0,0
-1.050000,0.599755,-0.150000,0,0,0,0
-1.050000,0.649755,-0.150000,0,0,0,0
-1.000000,0.599755,-0.150000,0,0,0,0
-1.000000,0.649755,-0.150000,0,0,0,0
-1.050000,0.699755,-0.250000,0,0,0,0
-1.100000,0.699755,-0.250000,0,0,0,0
-1.050000,0.699755,-0.200000,0,0,0,0
-1.100000,0.699755,-0.200000,0,0,0,0
-1.050000,0.749755,-0.250000,0,0,0,0
-1.100000,0.749755,-0.250000,0,0,0,0
-1.100000,0.749755,-0.200000,0,0,0,0
-1.050000,0.749755,-0.200000,0,0,0,0
-1.000000,0.749755,-0.200000,0,0,0,0
-1.000000,0.699755,-0.200000,0,0,0,0
-1.000000,0.749755,-0.250000,0,0,0,0
-1.000000,0.699755,-0.250000,0,0,0,0
-1.050000,0.799755,-0.200000,0,0,0,0
-1.050000,0.849755,-0.200000,0,0,0,0
-1.050000,0.799755,-0.250000,0,0,0,0
-1.100000,0.799755,-0.200000,0,0,0,0
-1.050000,0.849755,-0.250000,0,0,0,0
-1.100000,0.849755,-0.250000,0,0,0,0
-1.100000,0.799755,-0.250000,0,0,0,0
-1.100000,0.849755,-0.200000,0,0,0,0
-1.000000,0.799755,-0.250000,0,0,0,0
-1.000000,0.849755,-0.200000,0,0,0,0
-1.000000,0.849755,-0.250000,0,0,0,0
-1.000000,0.799755,-0.200000,0,0,0,0
-1.100000,0.749755,-0.150000,0,0,0,0
-1.050000,0.749755,-0.150000,0,0,0,0
-1.100000,0.699755,-0.150000,0,0,0,0
-1.050000,0.699755,-0.150000,0,0,0,0
-1.000000,0.699755,-0.150000,0,0,0,0
-1.000000,0.749755,-0.150000,0,0,0,0
-1.050000,0.799755,-0.150000,0,0,0,0
-1.100000,0.849755,-0.150000,0,0,0,0
-1.050000,0.849755,-0.150000,0,0,0,0
-1.100000,0.799755,-0.150000,0,0,0,0
-1.000000,0.849755,-0.150000,0,0,0,0
-1.000000,0.799755,-0.150000,0,0,0,0
-1.100000,0.549755,-0.100000,0,0,0,0
-1.100000,0.549755,-0.050000,0,0,0,0
-1.100000,0.499755,-0.100000,0,0,0,0
-1.100000,0.499755,-0.050000,0,0,0,0
-1.050000,0.499755,-0.050000,0,0,0,0
-1.050000,0.549755,-0.100000,0,0,0,0
-1.050000,0.549755,-0.050000,0,0,0,0
-1.050000,0.499755,-0.100000,0,0,0,0
-1.000000,0.549755,-0.100000,0,0,0,0
-1.000000,0.549755,-0.050000,0,0,0,0
-1.000000,0.499755,-0.100000,0,0,0,0
-1.000000,0.499755,-0.050000,0,0,0,0
-1.100000,0.599755,-0.100000,0,0,0,0
-1.050000,0.599755,-0.100000,0,0,0,0
-1.050000,0.599755,-0.050000,0,0,0,0
-1.100000,0.649755,-0.100000,0,0,0,0
-1.050000,0.649755,-0.100000,0,0,0,0
-1.050000,0.649755,-0.050000,0,0,0,0
-1.100000,0.649755,-0.050000,0,0,0,0
-1.100000,0.599755,-0.050000,0,0,0,0
-1.000000,0.649755,-0.050000,0,0,0,0
-1.000000,0.649755,-0.100000,0,0,0,0
-1.000000,0.599755,-0.050000,0,0,0,0
-1.000000,0.599755,-0.100000,0,0,0,0
-1.050000,0.549755,0.000000,0,0,0,0
-1.100000,0.499755,0.050000,0,0,0,0
-1.050000,0.549755,0.050000,0,0,0,0
-1.100000,0.549755,0.050000,0,0,0,0
-1.050000,0.499755,0.000000,0,0,0,0
-1.100000,0.549755,0.000000,0,0,0,0
-1.100000,0.499755,0.000000,0,0,0,0
-1.050000,0.499755,0.050000,0,0,0,0
-1.000000,0.549755,0.000000,0,0,0,0
-1.000000,0.549755,0.050000,0,0,0,0
-1.000000,0.499755,0.050000,0,0,0,0
-1.000000,0.499755,0.000000,0,0,0,0
-1.100000,0.649755,0.000000,0,0,0,0
-1.050000,0.649755,0.000000,0,0,0,0
-1.100000,0.649755,0.050000,0,0,0,0
-1.050000,0.649755,0.050000,0,0,0,0
-1.100000,0.599755,0.000000,0,0,0,0
-1.050000,0.599755,0.000000,0,0,0,0
-1.050000,0.599755,0.050000,0,0,0,0
-1.100000,0.599755,0.050000,0,0,0,0
-1.000000,0.599755,0.000000,0,0,0,0
-1.000000,0.649755,0.000000,0,0,0,0
-1.000000,0.649755,0.050000,0,0,0,0
-1.000000,0.599755,0.050000,0,0,0,0
-1.050000,0.749755,-0.050000,0,0,0,0
-1.050000,0.749755,-0.100000,0,0,0,0
-1.050000,0.699755,-0.100000,0,0,0,0
-1.100000,0.699755,-0.100000,0,0,0,0
-1.100000,0.699755,-0.050000,0,0,0,0
-1.100000,0.749755,-0.050000,0,0,0,0
-1.100000,0.749755,-0.100000,0,0,0,0
-1.050000,0.699755,-0.050000,0,0,0,0
-1.000000,0.749755,-0.050000,0,0,0,0
-1.000000,0.699755,-0.050000,0,0,0,0
-1.000000,0.699755,-0.100000,0,0,0,0
-1.000000,0.749755,-0.100000,0,0,0,0
-1.050000,0.849755,-0.100000,0,0,0,0
-1.050000,0.849755,-0.050000,0,0,0,0
-1.100000,0.849755,-0.050000,0,0,0,0
-1.100000,0.849755,-0.100000,0,0,0,0
-1.050000,0.799755,-0.050000,0,0,0,0
-1.050000,0.799755,-0.100000,0,0,0,0
-1.100000,0.799755,-0.100000,0,0,0,0
-1.100000,0.799755,-0.050000,0,0,0,0
-1.000000,0.849755,-0.100000,0,0,0,0
-1.000000,0.799755,-0.100000,0,0,0,0
-1.000000,0.849755,-0.050000,0,0,0,0
-1.000000,0.799755,-0.050000,0,0,0,0
-1.050000,0.749755,0.000000,0,0,0,0
-1.100000,0.699755,0.000000,0,0,0,0
-1.050000,0.699755,0.000000,0,0,0,0
-1.050000,0.699755,0.050000,0,0,0,0
-1.100000,0.749755,0.050000,0,0,0,0
-1.100000,0.699755,0.050000,0,0,0,0
-1.050000,0.749755,0.050000,0,0,0,0
-1.100000,0.749755,0.000000,0,0,0,0
-1.000000,0.749755,0.000000,0,0,0,0
-1.000000,0.699755,0.050000,0,0,0,0
-1.000000,0.699755,0.000000,0,0,0,0
-1.000000,0.749755,0.050000,0,0,0,0
-1.050000,0.799755,0.050000,0,0,0,0
-1.100000,0.799755,0.050000,0,0,0,0
-1.100000,0.849755,0.000000,0,0,0,0
-1.100000,0.849755,0.050000,0,0,0,0
-1.050000,0.799755,0.000000,0,0,0,0
-1.050000,0.849755,0.050000,0,0,0,0
-1.050000,0.849755,0.000000,0,0,0,0
-1.100000,0.799755,0.000000,0,0,0,0
-1.000000,0.849755,0.050000,0,0,0,0
-1.000000,0.849755,0.000000,0,0,0,0
-1.000000,0.799755,0.050000,0,0,0,0
-1.000000,0.799755,0.000000,0,0,0,0
-1.400000,0.899755,-0.400000,0,0,0,0
-1.400000,0.899755,-0.450000,0,0,0,0
-1.450000,0.949755,-0.400000,0,0,0,0
-1.450000,0.949755,-0.450000,0,0,0,0
-1.450000,0.899755,-0.400000,0,0,0,0
-1.400000,0.949755,-0.450000,0,0,0,0
-1.400000,0.949755,-0.400000,0,0,0,0
-1.450000,0.899755,-0.450000,0,0,0,0
-1.350000,0.949755,-0.450000,0,0,0,0
-1.350000,0.949755,-0.400000,0,0,0,0
-1.350000,0.899755,-0.400000,0,0,0,0
-1.350000,0.899755,-0.450000,0,0,0,0
-1.400000,0.999755,-0.400000,0,0,0,0
-1.400000,0.999755,-0.450000,0,0,0,0
-1.450000,0.999755,-0.450000,0,0,0,0
-1.450000,0.999755,-0.400000,0,0,0,0
-1.350000,0.999755,-0.450000,0,0,0,0
-1.350000,0.999755,-0.400000,0,0,0,0
-1.450000,0.899755,-0.300000,0,0,0,0
-1.400000,0.899755,-0.350000,0,0,0,0
-1.450000,0.949755,-0.350000,0,0,0,0
-1.400000,0.949755,-0.300000,0,0,0,0
-1.450000,0.899755,-0.350000,0,0,0,0
-1.450000,0.949755,-0.300000,0,0,0,0
-1.400000,0.899755,-0.300000,0,0,0,0
-1.400000,0.949755,-0.350000,0,0,0,0
-1.350000,0.949755,-0.350000,0,0,0,0
-1.350000,0.949755,-0.300000,0,0,0,0
-1.350000,0.899755,-0.300000,0,0,0,0
-1.350000,0.899755,-0.350000,0,0,0,0
-1.450000,0.999755,-0.300000,0,0,0,0
-1.450000,0.999755,-0.350000,0,0,0,0
-1.400000,0.999755,-0.350000,0,0,0,0
-1.400000,0.999755,-0.300000,0,0,0,0
-1.350000,0.999755,-0.300000,0,0,0,0
-1.350000,0.999755,-0.350000,0,0,0,0
-1.250000,0.899755,-0.400000,0,0,0,0
-1.250000,0.899755,-0.450000,0,0,0,0
-1.300000,0.899755,-0.450000,0,0,0,0
-1.300000,0.899755,-0.400000,0,0,0,0
-1.250000,0.949755,-0.400000,0,0,0,0
-1.300000,0.949755,-0.450000,0,0,0,0
-1.300000,0.949755,-0.400000,0,0,0,0
-1.250000,0.949755,-0.450000,0,0,0,0
-1.200000,0.949755,-0.450000,0,0,0,0
-1.200000,0.899755,-0.400000,0,0,0,0
-1.150000,0.949755,-0.400000,0,0,0,0
-1.150000,0.949755,-0.450000,0,0,0,0
-1.150000,0.899755,-0.400000,0,0,0,0
-1.150000,0.899755,-0.450000,0,0,0,0
-1.200000,0.949755,-0.400000,0,0,0,0
-1.200000,0.899755,-0.450000,0,0,0,0
-1.250000,0.999755,-0.450000,0,0,0,0
-1.250000,0.999755,-0.400000,0,0,0,0
-1.300000,0.999755,-0.400000,0,0,0,0
-1.300000,0.999755,-0.450000,0,0,0,0
-1.200000,0.999755,-0.400000,0,0,0,0
-1.150000,0.999755,-0.400000,0,0,0,0
-1.150000,0.999755,-0.450000,0,0,0,0
-1.200000,0.999755,-0.450000,0,0,0,0
-1.250000,0.899755,-0.300000,0,0,0,0
-1.250000,0.899755,-0.350000,0,0,0,0
-1.250000,0.949755,-0.350000,0,0,0,0
-1.250000,0.949755,-0.300000,0,0,0,0
-1.300000,0.899755,-0.350000,0,0,0,0
-1.300000,0.899755,-0.300000,0,0,0,0
-1.300000,0.949755,-0.350000,0,0,0,0
-1.300000,0.949755,-0.300000,0,0,0,0
-1.150000,0.899755,-0.350000,0,0,0,0
-1.200000,0.899755,-0.300000,0,0,0,0
-1.200000,0.899755,-0.350000,0,0,0,0
-1.200000,0.949755,-0.350000,0,0,0,0
-1.150000,0.949755,-0.300000,0,0,0,0
-1.150000,0.949755,-0.350000,0,0,0,0
-1.200000,0.949755,-0.300000,0,0,0,0
-1.150000,0.899755,-0.300000,0,0,0,0
-1.250000,0.999755,-0.350000,0,0,0,0
-1.300000,0.999755,-0.300000,0,0,0,0
-1.300000,0.999755,-0.350000,0,0,0,0
-1.250000,0.999755,-0.300000,0,0,0,0
-1.200000,0.999755,-0.300000,0,0,0,0
-1.150000,0.999755,-0.300000,0,0,0,0
-1.150000,0.999755,-0.350000,0,0,0,0
-1.200000,0.999755,-0.350000,0,0,0,0
-1.100000,0.899755,-0.450000,0,0,0,0
-1.050000,0.899755,-0.450000,0,0,0,0
-1.100000,0.949755,-0.450000,0,0,0,0
-1.050000,0.949755,-0.450000,0,0,0,0
-1.050000,0.949755,-0.400000,0,0,0,0
-1.100000,0.899755,-0.400000,0,0,0,0
-1.050000,0.899755,-0.400000,0,0,0,0
-1.100000,0.949755,-0.400000,0,0,0,0
-1.000000,0.949755,-0.450000,0,0,0,0
-1.000000,0.949755,-0.400000,0,0,0,0
-1.000000,0.899755,-0.400000,0,0,0,0
-1.000000,0.899755,-0.450000,0,0,0,0
-1.100000,0.999755,-0.450000,0,0,0,0
-1.050000,0.999755,-0.400000,0,0,0,0
-1.050000,0.999755,-0.450000,0,0,0,0
-1.100000,0.999755,-0.400000,0,0,0,0
-1.000000,0.999755,-0.400000,0,0,0,0
-1.000000,0.999755,-0.450000,0,0,0,0
-1.100000,0.899755,-0.350000,0,0,0,0
-1.100000,0.949755,-0.300000,0,0,0,0
-1.050000,0.899755,-0.350000,0,0,0,0
-1.050000,0.899755,-0.300000,0,0,0,0
-1.100000,0.899755,-0.300000,0,0,0,0
-1.100000,0.949755,-0.350000,0,0,0,0
-1.050000,0.949755,-0.350000,0,0,0,0
-1.050000,0.949755,-0.300000,0,0,0,0
-1.000000,0.899755,-0.350000,0,0,0,0
-1.000000,0.949755,-0.300000,0,0,0,0
-1.000000,0.949755,-0.350000,0,0,0,0
-1.000000,0.899755,-0.300000,0,0,0,0
-1.100000,0.999755,-0.350000,0,0,0,0
-1.050000,0.999755,-0.300000,0,0,0,0
-1.050000,0.999755,-0.350000,0,0,0,0
-1.100000,0.999755,-0.300000,0,0,0,0
-1.000000,0.999755,-0.350000,0,0,0,0
-1.000000,0.999755,-0.300000,0,0,0,0
-1.400000,0.899755,-0.200000,0,0,0,0
-1.450000,0.899755,-0.200000,0,0,0,0
-1.450000,0.899755,-0.250000,0,0,0,0
-1.450000,0.949755,-0.200000,0,0,0,0
-1.450000,0.949755,-0.250000,0,0,0,0
-1.400000,0.899755,-0.250000,0,0,0,0
-1.400000,0.949755,-0.250000,0,0,0,0
-1.400000,0.949755,-0.200000,0,0,0,0
-1.350000,0.949755,-0.250000,0,0,0,0
-1.350000,0.899755,-0.250000,0,0,0,0
-1.350000,0.899755,-0.200000,0,0,0,0
-1.350000,0.949755,-0.200000,0,0,0,0
-1.400000,0.999755,-0.200000,0,0,0,0
-1.450000,0.999755,-0.250000,0,0,0,0
-1.450000,0.999755,-0.200000,0,0,0,0
-1.400000,0.999755,-0.250000,0,0,0,0
-1.350000,0.999755,-0.250000,0,0,0,0
-1.350000,0.999755,-0.200000,0,0,0,0
-1.400000,0.899755,-0.150000,0,0,0,0
-1.450000,0.949755,-0.150000,0,0,0,0
-1.450000,0.899755,-0.150000,0,0,0,0
-1.400000,0.949755,-0.150000,0,0,0,0
-1.350000,0.899755,-0.150000,0,0,0,0
-1.350000,0.949755,-0.150000,0,0,0,0
-1.400000,0.999755,-0.150000,0,0,0,0
-1.450000,0.999755,-0.150000,0,0,0,0
-1.350000,0.999755,-0.150000,0,0,0,0
-1.300000,0.899755,-0.200000,0,0,0,0
-1.250000,0.949755,-0.200000,0,0,0,0
-1.300000,0.949755,-0.200000,0,0,0,0
-1.300000,0.949755,-0.250000,0,0,0,0
-1.250000,0.899755,-0.250000,0,0,0,0
-1.250000,0.899755,-0.200000,0,0,0,0
-1.250000,0.949755,-0.250000,0,0,0,0
-1.300000,0.899755,-0.250000,0,0,0,0
-1.200000,0.949755,-0.200000,0,0,0,0
-1.150000,0.949755,-0.200000,0,0,0,0
-1.150000,0.949755,-0.250000,0,0,0,0
-1.150000,0.899755,-0.200000,0,0,0,0
-1.150000,0.899755,-0.250000,0,0,0,0
-1.200000,0.899755,-0.250000,0,0,0,0
-1.200000,0.899755,-0.200000,0,0,0,0
-1.200000,0.949755,-0.250000,0,0,0,0
-1.300000,0.999755,-0.200000,0,0,0,0
-1.300000,0.999755,-0.250000,0,0,0,0
-1.250000,0.999755,-0.200000,0,0,0,0
-1.250000,0.999755,-0.250000,0,0,0,0
-1.200000,0.999755,-0.250000,0,0,0,0
-1.200000,0.999755,-0.200000,0,0,0,0
-1.150000,0.999755,-0.250000,0,0,0,0
-1.150000,0.999755,-0.200000,0,0,0,0
-1.250000,0.949755,-0.150000,0,0,0,0
-1.300000,0.899755,-0.150000,0,0,0,0
-1.250000,0.899755,-0.150000,0,0,0,0
-1.300000,0.949755,-0.150000,0,0,0,0
-1.200000,0.949755,-0.150000,0,0,0,0
-1.150000,0.899755,-0.150000,0,0,0,0
-1.150000,0.949755,-0.150000,0,0,0,0
-1.200000,0.899755,-0.150000,0,0,0,0
-1.250000,0.999755,-0.150000,0,0,0,0
-1.300000,0.999755,-0.150000,0,0,0,0
-1.200000,0.999755,-0.150000,0,0,0,0
-1.150000,0.999755,-0.150000,0,0,0,0
-1.400000,0.899755,-0.100000,0,0,0,0
-1.400000,0.899755,-0.050000,0,0,0,0
-1.450000,0.949755,-0.100000,0,0,0,0
-1.450000,0.949755,-0.050000,0,0,0,0
-1.450000,0.899755,-0.050000,0,0,0,0
-1.450000,0.899755,-0.100000,0,0,0,0
-1.400000,0.949755,-0.100000,0,0,0,0
-1.400000,0.949755,-0.050000,0,0,0,0
-1.350000,0.949755,-0.050000,0,0,0,0
-1.350000,0.949755,-0.100000,0,0,0,0
-1.350000,0.899755,-0.050000,0,0,0,0
-1.350000,0.899755,-0.100000,0,0,0,0
-1.400000,0.999755,-0.100000,0,0,0,0
-1.450000,0.999755,-0.100000,0,0,0,0
-1.450000,0.999755,-0.050000,0,0,0,0
-1.400000,0.999755,-0.050000,0,0,0,0
-1.350000,0.999755,-0.050000,0,0,0,0
-1.350000,0.999755,-0.100000,0,0,0,0
-1.450000,0.899755,0.000000,0,0,0,0
-1.400000,0.899755,0.050000,0,0,0,0
-1.400000,0.949755,0.000000,0,0,0,0
-1.450000,0.949755,0.050000,0,0,0,0
-1.450000,0.949755,0.000000,0,0,0,0
-1.450000,0.899755,0.050000,0,0,0,0
-1.400000,0.899755,0.000000,0,0,0,0
-1.400000,0.949755,0.050000,0,0,0,0
-1.350000,0.949755,0.000000,0,0,0,0
-1.350000,0.899755,0.000000,0,0,0,0
-1.350000,0.899755,0.050000,0,0,0,0
-1.350000,0.949755,0.050000,0,0,0,0
-1.450000,0.999755,0.050000,0,0,0,0
-1.450000,0.999755,0.000000,0,0,0,0
-1.400000,0.999755,0.050000,0,0,0,0
-1.400000,0.999755,0.000000,0,0,0,0
-1.350000,0.999755,0.050000,0,0,0,0
-1.350000,0.999755,0.000000,0,0,0,0
-1.300000,0.899755,-0.100000,0,0,0,0
-1.250000,0.949755,-0.050000,0,0,0,0
-1.250000,0.899755,-0.050000,0,0,0,0
-1.250000,0.899755,-0.100000,0,0,0,0
-1.300000,0.949755,-0.050000,0,0,0,0
-1.300000,0.949755,-0.100000,0,0,0,0
-1.250000,0.949755,-0.100000,0,0,0,0
-1.300000,0.899755,-0.050000,0,0,0,0
-1.200000,0.899755,-0.100000,0,0,0,0
-1.200000,0.899755,-0.050000,0,0,0,0
-1.200000,0.949755,-0.100000,0,0,0,0
-1.200000,0.949755,-0.050000,0,0,0,0
-1.150000,0.949755,-0.050000,0,0,0,0
-1.150000,0.949755,-0.100000,0,0,0,0
-1.150000,0.899755,-0.100000,0,0,0,0
-1.150000,0.899755,-0.050000,0,0,0,0
-1.300000,0.999755,-0.100000,0,0,0,0
-1.300000,0.999755,-0.050000,0,0,0,0
-1.250000,0.999755,-0.100000,0,0,0,0
-1.250000,0.999755,-0.050000,0,0,0,0
-1.150000,0.999755,-0.050000,0,0,0,0
-1.150000,0.999755,-0.100000,0,0,0,0
-1.200000,0.999755,-0.100000,0,0,0,0
-1.200000,0.999755,-0.050000,0,0,0,0
-1.300000,0.949755,0.000000,0,0,0,0
-1.300000,0.949755,0.050000,0,0,0,0
-1.250000,0.949755,0.000000,0,0,0,0
-1.250000,0.899755,0.050000,0,0,0,0
-1.250000,0.899755,0.000000,0,0,0,0
-1.300000,0.899755,0.000000,0,0,0,0
-1.250000,0.949755,0.050000,0,0,0,0
-1.300000,0.899755,0.050000,0,0,0,0
-1.200000,0.899755,0.050000,0,0,0,0
-1.200000,0.899755,0.000000,0,0,0,0
-1.150000,0.949755,0.050000,0,0,0,0
-1.200000,0.949755,0.000000,0,0,0,0
-1.200000,0.949755,0.050000,0,0,0,0
-1.150000,0.899755,0.000000,0,0,0,0
-1.150000,0.949755,0.000000,0,0,0,0
-1.150000,0.899755,0.050000,0,0,0,0
-1.250000,0.999755,0.000000,0,0,0,0
-1.250000,0.999755,0.050000,0,0,0,0
-1.300000,0.999755,0.000000,0,0,0,0
-1.300000,0.999755,0.050000,0,0,0,0
-1.200000,0.999755,0.050000,0,0,0,0
-1.150000,0.999755,0.050000,0,0,0,0
-1.150000,0.999755,0.000000,0,0,0,0
-1.200000,0.999755,0.000000,0,0,0,0
-1.100000,0.899755,-0.250000,0,0,0,0
-1.100000,0.899755,-0.200000,0,0,0,0
-1.050000,0.899755,-0.200000,0,0,0,0
-1.050000,0.899755,-0.250000,0,0,0,0
-1.050000,0.949755,-0.250000,0,0,0,0
-1.050000,0.949755,-0.200000,0,0,0,0
-1.100000,0.949755,-0.200000,0,0,0,0
-1.100000,0.949755,-0.250000,0,0,0,0
-1.000000,0.949755,-0.200000,0,0,0,0
-1.000000,0.949755,-0.250000,0,0,0,0
-1.000000,0.899755,-0.250000,0,0,0,0
-1.000000,0.899755,-0.200000,0,0,0,0
-1.100000,0.999755,-0.250000,0,0,0,0
-1.100000,0.999755,-0.200000,0,0,0,0
-1.050000,0.999755,-0.200000,0,0,0,0
-1.050000,0.999755,-0.250000,0,0,0,0
-1.000000,0.999755,-0.200000,0,0,0,0
-1.000000,0.999755,-0.250000,0,0,0,0
-1.050000,0.899755,-0.150000,0,0,0,0
-1.100000,0.899755,-0.150000,0,0,0,0
-1.050000,0.949755,-0.150000,0,0,0,0
-1.100000,0.949755,-0.150000,0,0,0,0
-1.000000,0.899755,-0.150000,0,0,0,0
-1.000000,0.949755,-0.150000,0,0,0,0
-1.050000,0.999755,-0.150000,0,0,0,0
-1.100000,0.999755,-0.150000,0,0,0,0
-1.000000,0.999755,-0.150000,0,0,0,0
-1.050000,0.899755,-0.100000,0,0,0,0
-1.050000,0.899755,-0.050000,0,0,0,0
-1.100000,0.899755,-0.100000,0,0,0,0
-1.100000,0.899755,-0.050000,0,0,0,0
-1.050000,0.949755,-0.050000,0,0,0,0
-1.050000,0.949755,-0.100000,0,0,0,0
-1.100000,0.949755,-0.050000,0,0,0,0
-1.100000,0.949755,-0.100000,0,0,0,0
-1.000000,0.899755,-0.100000,0,0,0,0
-1.000000,0.949755,-0.050000,0,0,0,0
-1.000000,0.949755,-0.100000,0,0,0,0
-1.000000,0.899755,-0.050000,0,0,0,0
-1.100000,0.999755,-0.050000,0,0,0,0
